date,product_id,category,units_sold,units_ordered,price,discount(%),weather,season,demand,promotion,holiday,units_sold_ma7,lag_1,revenue,month
2024-04-04,P038,Utilities,5,8,450,0,Sunny,Summer,High,No,No,3.2857142857142856,4.0,2250,2024-04
2024-04-05,P038,Utilities,4,4,450,0,Hot,Summer,High,No,No,3.4285714285714284,5.0,1800,2024-04
2024-04-05,P038,Utilities,3,4,450,20,Hot,Summer,Medium,Yes,No,3.7142857142857144,4.0,1350,2024-04
2024-04-07,P038,Utilities,3,5,450,0,Sunny,Summer,Medium,No,Yes,3.857142857142857,3.0,1350,2024-04
2024-04-08,P038,Utilities,1,2,450,0,Hot,Summer,Low,No,No,3.142857142857143,3.0,450,2024-04
2024-04-13,P038,Utilities,1,3,450,0,Hot,Summer,Low,No,Yes,3.0,1.0,450,2024-04
2024-04-14,P038,Utilities,3,3,450,0,Hot,Summer,Medium,No,Yes,2.857142857142857,1.0,1350,2024-04
2024-05-06,P038,Utilities,1,4,450,0,Sunny,Summer,Low,No,No,2.2857142857142856,3.0,450,2024-05
2024-05-09,P038,Utilities,1,1,450,0,Hot,Summer,Low,No,No,1.8571428571428572,1.0,450,2024-05
2024-05-10,P038,Utilities,0,2,450,0,Sunny,Summer,Low,No,No,1.4285714285714286,1.0,0,2024-05
2024-05-14,P038,Utilities,1,4,450,0,Sunny,Summer,Low,No,No,1.1428571428571428,0.0,450,2024-05
2024-05-15,P038,Utilities,3,6,450,0,Humid,Summer,Medium,No,No,1.4285714285714286,1.0,1350,2024-05
2024-05-22,P038,Utilities,3,6,450,0,Hot,Summer,Medium,No,No,1.7142857142857142,3.0,1350,2024-05
2024-05-23,P038,Utilities,1,3,450,0,Hot,Summer,Low,No,No,1.4285714285714286,3.0,450,2024-05
2024-05-24,P038,Utilities,2,3,450,0,Sunny,Summer,Medium,No,No,1.5714285714285714,1.0,900,2024-05
2024-05-29,P038,Utilities,0,0,450,0,Hot,Summer,Low,No,No,1.4285714285714286,2.0,0,2024-05
2024-05-30,P038,Utilities,4,7,450,25,Hot,Summer,High,Yes,No,2.0,0.0,1800,2024-05
2024-06-03,P038,Utilities,0,2,450,0,Rainy,Monsoon,Low,No,No,1.8571428571428572,4.0,0,2024-06
2024-06-04,P038,Utilities,0,0,450,0,Rainy,Monsoon,Low,No,No,1.4285714285714286,0.0,0,2024-06
2024-06-06,P038,Utilities,3,5,450,25,Cloudy,Monsoon,Medium,Yes,No,1.4285714285714286,0.0,1350,2024-06
2024-06-06,P038,Utilities,3,5,450,0,Cloudy,Monsoon,Medium,No,No,1.7142857142857142,3.0,1350,2024-06
2024-06-13,P038,Utilities,2,4,450,0,Cloudy,Monsoon,Medium,No,No,1.7142857142857142,3.0,900,2024-06
2024-06-14,P038,Utilities,2,5,450,15,Humid,Monsoon,Medium,Yes,No,2.0,2.0,900,2024-06
2024-06-17,P038,Utilities,0,2,450,0,Rainy,Monsoon,Low,No,No,1.4285714285714286,2.0,0,2024-06
2024-06-17,P038,Utilities,2,3,450,10,Rainy,Monsoon,Medium,Yes,No,1.7142857142857142,0.0,900,2024-06
2024-06-21,P038,Utilities,2,2,450,0,Humid,Monsoon,Medium,No,No,2.0,2.0,900,2024-06
2024-06-26,P038,Utilities,0,0,450,0,Rainy,Monsoon,Low,No,No,1.5714285714285714,2.0,0,2024-06
2024-06-26,P038,Utilities,2,5,450,0,Rainy,Monsoon,Medium,No,No,1.4285714285714286,0.0,900,2024-06
2024-06-27,P038,Utilities,0,2,450,0,Rainy,Monsoon,Low,No,No,1.1428571428571428,2.0,0,2024-06
2024-06-27,P038,Utilities,2,2,450,0,Rainy,Monsoon,Medium,No,No,1.1428571428571428,0.0,900,2024-06
2024-06-28,P038,Utilities,3,3,450,0,Cloudy,Monsoon,Medium,No,No,1.5714285714285714,2.0,1350,2024-06
2024-07-01,P038,Utilities,1,3,450,0,Humid,Monsoon,Low,No,No,1.4285714285714286,3.0,450,2024-07
2024-07-03,P038,Utilities,1,1,450,0,Humid,Monsoon,Low,No,No,1.2857142857142858,1.0,450,2024-07
2024-07-06,P038,Utilities,2,3,450,0,Rainy,Monsoon,Medium,No,Yes,1.5714285714285714,1.0,900,2024-07
2024-07-07,P038,Utilities,2,3,450,0,Humid,Monsoon,Medium,No,Yes,1.5714285714285714,2.0,900,2024-07
2024-07-07,P038,Utilities,1,1,450,0,Humid,Monsoon,Low,No,Yes,1.7142857142857142,2.0,450,2024-07
2024-07-08,P038,Utilities,4,4,450,15,Humid,Monsoon,High,Yes,No,2.0,1.0,1800,2024-07
2024-07-15,P038,Utilities,3,3,450,0,Humid,Monsoon,Medium,No,No,2.0,4.0,1350,2024-07
2024-07-18,P038,Utilities,2,4,450,0,Rainy,Monsoon,Medium,No,No,2.142857142857143,3.0,900,2024-07
2024-07-18,P038,Utilities,4,5,450,10,Rainy,Monsoon,High,Yes,No,2.5714285714285716,2.0,1800,2024-07
2024-07-20,P038,Utilities,4,4,450,0,Rainy,Monsoon,High,No,Yes,2.857142857142857,4.0,1800,2024-07
2024-07-24,P038,Utilities,3,6,450,0,Rainy,Monsoon,Medium,No,No,3.0,4.0,1350,2024-07
2024-07-24,P038,Utilities,3,3,450,25,Rainy,Monsoon,Medium,Yes,No,3.2857142857142856,3.0,1350,2024-07
2024-07-29,P038,Utilities,7,8,450,0,Humid,Monsoon,High,No,No,3.7142857142857144,3.0,3150,2024-07
2024-08-08,P038,Utilities,2,4,450,0,Rainy,Monsoon,Medium,No,No,3.5714285714285716,7.0,900,2024-08
2024-08-13,P038,Utilities,4,7,450,0,Humid,Monsoon,High,No,No,3.857142857142857,2.0,1800,2024-08
2024-08-16,P038,Utilities,1,2,450,25,Humid,Monsoon,Low,Yes,No,3.4285714285714284,4.0,450,2024-08
2024-08-18,P038,Utilities,1,4,450,0,Rainy,Monsoon,Low,No,Yes,3.0,1.0,450,2024-08
2024-08-18,P038,Utilities,0,0,450,0,Rainy,Monsoon,Low,No,Yes,2.5714285714285716,1.0,0,2024-08
2024-08-21,P038,Utilities,2,4,450,0,Rainy,Monsoon,Medium,No,No,2.4285714285714284,0.0,900,2024-08
2024-08-21,P038,Utilities,3,4,450,0,Rainy,Monsoon,Medium,No,No,1.8571428571428572,2.0,1350,2024-08
2024-08-22,P038,Utilities,2,3,450,20,Rainy,Monsoon,Medium,Yes,No,1.8571428571428572,3.0,900,2024-08
2024-08-25,P038,Utilities,0,0,450,0,Humid,Monsoon,Low,No,Yes,1.2857142857142858,2.0,0,2024-08
2024-08-26,P038,Utilities,5,6,450,0,Cloudy,Monsoon,High,No,No,1.8571428571428572,0.0,2250,2024-08
2024-08-27,P038,Utilities,2,4,450,0,Cloudy,Monsoon,Medium,No,No,2.0,5.0,900,2024-08
2024-08-30,P038,Utilities,2,4,450,0,Rainy,Monsoon,Medium,No,No,2.2857142857142856,2.0,900,2024-08
2024-09-01,P038,Utilities,1,4,450,0,Rainy,Monsoon,Low,No,Yes,2.142857142857143,2.0,450,2024-09
2024-09-04,P038,Utilities,4,6,450,25,Humid,Monsoon,High,Yes,No,2.2857142857142856,1.0,1800,2024-09
2024-09-05,P038,Utilities,2,5,450,0,Cloudy,Monsoon,Medium,No,No,2.2857142857142856,4.0,900,2024-09
2024-09-08,P038,Utilities,3,5,450,0,Rainy,Monsoon,Medium,No,Yes,2.7142857142857144,2.0,1350,2024-09
2024-09-11,P038,Utilities,2,2,450,0,Humid,Monsoon,Medium,No,No,2.2857142857142856,3.0,900,2024-09
2024-09-13,P038,Utilities,0,1,450,0,Rainy,Monsoon,Low,No,No,2.0,2.0,0,2024-09
2024-09-13,P038,Utilities,3,3,450,0,Rainy,Monsoon,Medium,No,No,2.142857142857143,0.0,1350,2024-09
2024-09-14,P038,Utilities,2,3,450,0,Rainy,Monsoon,Medium,No,Yes,2.2857142857142856,3.0,900,2024-09
2024-09-18,P038,Utilities,3,5,450,20,Rainy,Monsoon,Medium,Yes,No,2.142857142857143,2.0,1350,2024-09
2024-09-21,P038,Utilities,2,4,450,0,Rainy,Monsoon,Medium,No,Yes,2.142857142857143,3.0,900,2024-09
2024-09-24,P038,Utilities,3,5,450,15,Rainy,Monsoon,Medium,Yes,No,2.142857142857143,2.0,1350,2024-09
2024-09-26,P038,Utilities,1,1,450,0,Rainy,Monsoon,Low,No,No,2.0,3.0,450,2024-09
2024-09-27,P038,Utilities,4,6,450,0,Humid,Monsoon,High,No,No,2.5714285714285716,1.0,1800,2024-09
2024-09-29,P038,Utilities,3,6,450,20,Rainy,Monsoon,Medium,Yes,Yes,2.5714285714285716,4.0,1350,2024-09
2024-10-08,P038,Utilities,3,5,450,0,Pleasant,Autumn,Medium,No,No,2.7142857142857144,3.0,1350,2024-10
2024-10-14,P038,Utilities,3,4,450,0,Cloudy,Autumn,Medium,No,No,2.7142857142857144,3.0,1350,2024-10
2024-10-16,P038,Utilities,1,4,450,0,Pleasant,Autumn,Low,No,No,2.5714285714285716,3.0,450,2024-10
2024-10-22,P038,Utilities,0,0,450,0,Cloudy,Autumn,Low,No,No,2.142857142857143,1.0,0,2024-10
2024-10-23,P038,Utilities,0,1,450,0,Pleasant,Autumn,Low,No,No,2.0,0.0,0,2024-10
2024-11-02,P038,Utilities,5,7,450,20,Pleasant,Autumn,High,Yes,Yes,2.142857142857143,0.0,2250,2024-11
2024-11-10,P038,Utilities,5,6,450,0,Pleasant,Autumn,High,No,Yes,2.4285714285714284,5.0,2250,2024-11
2024-11-15,P038,Utilities,1,4,450,0,Cloudy,Autumn,Low,No,No,2.142857142857143,5.0,450,2024-11
2024-11-24,P038,Utilities,2,3,450,0,Sunny,Autumn,Medium,No,Yes,2.0,1.0,900,2024-11
2024-11-26,P038,Utilities,1,4,450,0,Pleasant,Autumn,Low,No,No,2.0,2.0,450,2024-11
2024-11-27,P038,Utilities,4,5,450,0,Cloudy,Autumn,High,No,No,2.5714285714285716,1.0,1800,2024-11
2024-12-01,P038,Utilities,4,6,450,0,Cold,Winter,High,No,Yes,3.142857142857143,4.0,1800,2024-12
2024-12-03,P038,Utilities,2,3,450,0,Sunny,Winter,Medium,No,No,2.7142857142857144,4.0,900,2024-12
2024-12-03,P038,Utilities,1,4,450,0,Sunny,Winter,Low,No,No,2.142857142857143,2.0,450,2024-12
2024-12-12,P038,Utilities,3,3,450,0,Cold,Winter,Medium,No,No,2.4285714285714284,1.0,1350,2024-12
2024-12-13,P038,Utilities,2,2,450,0,Cold,Winter,Medium,No,No,2.4285714285714284,3.0,900,2024-12
2024-12-13,P038,Utilities,3,6,450,0,Cold,Winter,Medium,No,No,2.7142857142857144,2.0,1350,2024-12
2024-12-16,P038,Utilities,1,1,450,0,Sunny,Winter,Low,No,No,2.2857142857142856,3.0,450,2024-12
2024-12-16,P038,Utilities,0,0,450,0,Sunny,Winter,Low,No,No,1.7142857142857142,1.0,0,2024-12
2024-12-22,P038,Utilities,7,10,450,5,Cold,Winter,High,Yes,Yes,2.4285714285714284,0.0,3150,2024-12
2024-12-27,P038,Utilities,1,3,450,0,Sunny,Winter,Low,No,No,2.4285714285714284,7.0,450,2024-12
2022-01-02,P039,Cold Beverages,4,5,300,0,Sunny,Winter,Low,No,Yes,4.0,,1200,2022-01
2022-01-03,P039,Cold Beverages,9,9,300,0,Cloudy,Winter,Medium,No,No,6.5,4.0,2700,2022-01
2022-01-03,P039,Cold Beverages,7,10,300,25,Cloudy,Winter,Medium,Yes,No,6.666666666666667,9.0,2100,2022-01
2022-01-06,P039,Cold Beverages,8,8,300,20,Cloudy,Winter,Medium,Yes,No,7.0,7.0,2400,2022-01
2022-01-12,P039,Cold Beverages,8,8,300,0,Cloudy,Winter,Medium,No,No,7.2,8.0,2400,2022-01
2022-01-12,P039,Cold Beverages,6,6,300,0,Cloudy,Winter,Medium,No,No,7.0,8.0,1800,2022-01
2022-01-15,P039,Cold Beverages,3,3,300,0,Cold,Winter,Low,No,Yes,6.428571428571429,6.0,900,2022-01
2022-01-15,P039,Cold Beverages,5,6,300,0,Cold,Winter,Medium,No,Yes,6.571428571428571,3.0,1500,2022-01
2022-01-23,P039,Cold Beverages,14,15,300,10,Cold,Winter,High,Yes,Yes,7.285714285714286,5.0,4200,2022-01
2022-01-24,P039,Cold Beverages,4,5,300,15,Sunny,Winter,Low,Yes,No,6.857142857142857,14.0,1200,2022-01
2022-01-25,P039,Cold Beverages,4,6,300,0,Cold,Winter,Low,No,No,6.285714285714286,4.0,1200,2022-01
2022-01-28,P039,Cold Beverages,10,12,300,5,Cold,Winter,High,Yes,No,6.571428571428571,4.0,3000,2022-01
2022-01-29,P039,Cold Beverages,5,6,300,0,Cold,Winter,Medium,No,Yes,6.428571428571429,10.0,1500,2022-01
2022-02-02,P039,Cold Beverages,5,8,300,15,Cold,Winter,Medium,Yes,No,6.714285714285714,5.0,1500,2022-02
2022-02-02,P039,Cold Beverages,4,7,300,0,Cold,Winter,Low,No,No,6.571428571428571,5.0,1200,2022-02
2022-02-06,P039,Cold Beverages,10,11,300,0,Cloudy,Winter,High,No,Yes,6.0,4.0,3000,2022-02
2022-02-08,P039,Cold Beverages,6,8,300,15,Cold,Winter,Medium,Yes,No,6.285714285714286,10.0,1800,2022-02
2022-02-10,P039,Cold Beverages,21,21,300,10,Cold,Winter,High,Yes,No,8.714285714285714,6.0,6300,2022-02
2022-02-19,P039,Cold Beverages,5,8,300,0,Sunny,Winter,Medium,No,Yes,8.0,21.0,1500,2022-02
2022-02-24,P039,Cold Beverages,9,9,300,15,Cold,Winter,Medium,Yes,No,8.571428571428571,5.0,2700,2022-02
2022-03-03,P039,Cold Beverages,12,13,300,0,Hot,Summer,High,No,No,9.571428571428571,9.0,3600,2022-03
2022-03-05,P039,Cold Beverages,14,14,300,0,Sunny,Summer,High,No,Yes,11.0,12.0,4200,2022-03
2022-03-07,P039,Cold Beverages,12,14,300,0,Hot,Summer,High,No,No,11.285714285714286,14.0,3600,2022-03
2022-03-07,P039,Cold Beverages,10,11,300,0,Hot,Summer,High,No,No,11.857142857142858,12.0,3000,2022-03
2022-03-15,P039,Cold Beverages,12,13,300,0,Humid,Summer,High,No,No,10.571428571428571,10.0,3600,2022-03
2022-03-20,P039,Cold Beverages,31,33,300,10,Hot,Summer,High,Yes,Yes,14.285714285714286,12.0,9300,2022-03
2022-03-22,P039,Cold Beverages,14,14,300,0,Hot,Summer,High,No,No,15.0,31.0,4200,2022-03
2022-03-22,P039,Cold Beverages,17,18,300,20,Hot,Summer,High,Yes,No,15.714285714285714,14.0,5100,2022-03
2022-03-23,P039,Cold Beverages,25,25,300,5,Hot,Summer,High,Yes,No,17.285714285714285,17.0,7500,2022-03
2022-03-23,P039,Cold Beverages,18,21,300,25,Hot,Summer,High,Yes,No,18.142857142857142,25.0,5400,2022-03
2022-03-24,P039,Cold Beverages,18,21,300,20,Hot,Summer,High,Yes,No,19.285714285714285,18.0,5400,2022-03
2022-03-24,P039,Cold Beverages,20,21,300,20,Hot,Summer,High,Yes,No,20.428571428571427,18.0,6000,2022-03
2022-03-24,P039,Cold Beverages,10,10,300,0,Hot,Summer,High,No,No,17.428571428571427,20.0,3000,2022-03
2022-03-28,P039,Cold Beverages,21,22,300,15,Sunny,Summer,High,Yes,No,18.428571428571427,10.0,6300,2022-03
2022-03-30,P039,Cold Beverages,14,14,300,0,Hot,Summer,High,No,No,18.0,21.0,4200,2022-03
2022-04-01,P039,Cold Beverages,12,13,300,0,Sunny,Summer,High,No,No,16.142857142857142,14.0,3600,2022-04
2022-04-01,P039,Cold Beverages,9,9,300,10,Sunny,Summer,Medium,Yes,No,14.857142857142858,12.0,2700,2022-04
2022-04-04,P039,Cold Beverages,16,17,300,15,Humid,Summer,High,Yes,No,14.571428571428571,9.0,4800,2022-04
2022-04-07,P039,Cold Beverages,7,8,300,0,Humid,Summer,Medium,No,No,12.714285714285714,16.0,2100,2022-04
2022-04-11,P039,Cold Beverages,16,16,300,0,Hot,Summer,High,No,No,13.571428571428571,7.0,4800,2022-04
2022-04-11,P039,Cold Beverages,11,12,300,0,Hot,Summer,High,No,No,12.142857142857142,16.0,3300,2022-04
2022-04-12,P039,Cold Beverages,15,17,300,0,Humid,Summer,High,No,No,12.285714285714286,11.0,4500,2022-04
2022-04-14,P039,Cold Beverages,9,11,300,0,Hot,Summer,Medium,No,No,11.857142857142858,15.0,2700,2022-04
2022-04-17,P039,Cold Beverages,29,32,300,15,Hot,Summer,High,Yes,Yes,14.714285714285714,9.0,8700,2022-04
2022-04-18,P039,Cold Beverages,13,14,300,0,Sunny,Summer,High,No,No,14.285714285714286,29.0,3900,2022-04
2022-04-20,P039,Cold Beverages,13,14,300,0,Humid,Summer,High,No,No,15.142857142857142,13.0,3900,2022-04
2022-05-03,P039,Cold Beverages,13,15,300,0,Hot,Summer,High,No,No,14.714285714285714,13.0,3900,2022-05
2022-05-09,P039,Cold Beverages,12,13,300,0,Sunny,Summer,High,No,No,14.857142857142858,13.0,3600,2022-05
2022-05-10,P039,Cold Beverages,24,26,300,15,Sunny,Summer,High,Yes,No,16.142857142857142,12.0,7200,2022-05
2022-05-10,P039,Cold Beverages,24,24,300,0,Sunny,Summer,High,No,No,18.285714285714285,24.0,7200,2022-05
2022-05-12,P039,Cold Beverages,14,16,300,0,Humid,Summer,High,No,No,16.142857142857142,24.0,4200,2022-05
2022-05-15,P039,Cold Beverages,13,15,300,0,Hot,Summer,High,No,Yes,16.142857142857142,14.0,3900,2022-05
2022-05-18,P039,Cold Beverages,16,18,300,0,Hot,Summer,High,No,No,16.571428571428573,13.0,4800,2022-05
2022-05-19,P039,Cold Beverages,13,16,300,0,Hot,Summer,High,No,No,16.571428571428573,16.0,3900,2022-05
2022-05-19,P039,Cold Beverages,18,21,300,0,Hot,Summer,High,No,No,17.428571428571427,13.0,5400,2022-05
2022-05-24,P039,Cold Beverages,16,16,300,0,Sunny,Summer,High,No,No,16.285714285714285,18.0,4800,2022-05
2022-05-27,P039,Cold Beverages,10,13,300,0,Sunny,Summer,High,No,No,14.285714285714286,16.0,3000,2022-05
2022-05-30,P039,Cold Beverages,11,12,300,0,Sunny,Summer,High,No,No,13.857142857142858,10.0,3300,2022-05
2022-05-30,P039,Cold Beverages,7,7,300,0,Sunny,Summer,Medium,No,No,13.0,11.0,2100,2022-05
2022-05-31,P039,Cold Beverages,11,13,300,0,Hot,Summer,High,No,No,12.285714285714286,7.0,3300,2022-05
2022-06-05,P039,Cold Beverages,6,7,300,0,Rainy,Monsoon,Medium,No,Yes,11.285714285714286,11.0,1800,2022-06
2022-06-10,P039,Cold Beverages,3,5,300,0,Rainy,Monsoon,Low,No,No,9.142857142857142,6.0,900,2022-06
2022-06-11,P039,Cold Beverages,4,5,300,0,Humid,Monsoon,Low,No,Yes,7.428571428571429,3.0,1200,2022-06
2022-06-13,P039,Cold Beverages,1,3,300,0,Rainy,Monsoon,Low,No,No,6.142857142857143,4.0,300,2022-06
2022-06-14,P039,Cold Beverages,9,10,300,25,Cloudy,Monsoon,Medium,Yes,No,5.857142857142857,1.0,2700,2022-06
2022-06-14,P039,Cold Beverages,11,11,300,0,Cloudy,Monsoon,High,No,No,6.428571428571429,9.0,3300,2022-06
2022-06-16,P039,Cold Beverages,6,6,300,0,Cloudy,Monsoon,Medium,No,No,5.714285714285714,11.0,1800,2022-06
2022-06-16,P039,Cold Beverages,3,3,300,0,Cloudy,Monsoon,Low,No,No,5.285714285714286,6.0,900,2022-06
2022-06-19,P039,Cold Beverages,12,13,300,0,Rainy,Monsoon,High,No,Yes,6.571428571428571,3.0,3600,2022-06
2022-06-22,P039,Cold Beverages,5,6,300,0,Cloudy,Monsoon,Medium,No,No,6.714285714285714,12.0,1500,2022-06
2022-06-26,P039,Cold Beverages,3,4,300,0,Rainy,Monsoon,Low,No,Yes,7.0,5.0,900,2022-06
2022-06-27,P039,Cold Beverages,7,10,300,0,Rainy,Monsoon,Medium,No,No,6.714285714285714,3.0,2100,2022-06
2022-07-01,P039,Cold Beverages,10,12,300,0,Rainy,Monsoon,High,No,No,6.571428571428571,7.0,3000,2022-07
2022-07-02,P039,Cold Beverages,8,9,300,0,Rainy,Monsoon,Medium,No,Yes,6.857142857142857,10.0,2400,2022-07
2022-07-05,P039,Cold Beverages,5,6,300,25,Rainy,Monsoon,Medium,Yes,No,7.142857142857143,8.0,1500,2022-07
2022-07-06,P039,Cold Beverages,3,3,300,0,Rainy,Monsoon,Low,No,No,5.857142857142857,5.0,900,2022-07
2022-07-07,P039,Cold Beverages,7,9,300,0,Humid,Monsoon,Medium,No,No,6.142857142857143,3.0,2100,2022-07
2022-07-09,P039,Cold Beverages,7,8,300,0,Rainy,Monsoon,Medium,No,Yes,6.714285714285714,7.0,2100,2022-07
2022-07-12,P039,Cold Beverages,8,10,300,0,Cloudy,Monsoon,Medium,No,No,6.857142857142857,7.0,2400,2022-07
2022-07-17,P039,Cold Beverages,11,11,300,0,Humid,Monsoon,High,No,Yes,7.0,8.0,3300,2022-07
2022-07-18,P039,Cold Beverages,4,7,300,0,Humid,Monsoon,Low,No,No,6.428571428571429,11.0,1200,2022-07
2022-07-24,P039,Cold Beverages,6,6,300,0,Rainy,Monsoon,Medium,No,Yes,6.571428571428571,4.0,1800,2022-07
2022-07-28,P039,Cold Beverages,5,7,300,0,Humid,Monsoon,Medium,No,No,6.857142857142857,6.0,1500,2022-07
2022-08-02,P039,Cold Beverages,6,7,300,0,Humid,Monsoon,Medium,No,No,6.714285714285714,5.0,1800,2022-08
2022-08-02,P039,Cold Beverages,7,8,300,0,Humid,Monsoon,Medium,No,No,6.714285714285714,6.0,2100,2022-08
2022-08-04,P039,Cold Beverages,7,10,300,0,Humid,Monsoon,Medium,No,No,6.571428571428571,7.0,2100,2022-08
2022-08-05,P039,Cold Beverages,3,3,300,0,Humid,Monsoon,Low,No,No,5.428571428571429,7.0,900,2022-08
2022-08-12,P039,Cold Beverages,12,15,300,10,Humid,Monsoon,High,Yes,No,6.571428571428571,3.0,3600,2022-08
2022-08-12,P039,Cold Beverages,4,7,300,0,Humid,Monsoon,Low,No,No,6.285714285714286,12.0,1200,2022-08
2022-08-15,P039,Cold Beverages,5,6,300,0,Rainy,Monsoon,Medium,No,Yes,6.285714285714286,4.0,1500,2022-08
2022-08-16,P039,Cold Beverages,7,7,300,0,Humid,Monsoon,Medium,No,No,6.428571428571429,5.0,2100,2022-08
2022-08-18,P039,Cold Beverages,5,5,300,25,Rainy,Monsoon,Medium,Yes,No,6.142857142857143,7.0,1500,2022-08
2022-08-19,P039,Cold Beverages,4,7,300,0,Rainy,Monsoon,Low,No,No,5.714285714285714,5.0,1200,2022-08
2022-08-19,P039,Cold Beverages,1,4,300,0,Rainy,Monsoon,Low,No,No,5.428571428571429,4.0,300,2022-08
2022-08-19,P039,Cold Beverages,2,3,300,0,Rainy,Monsoon,Low,No,No,4.0,1.0,600,2022-08
2022-08-21,P039,Cold Beverages,3,6,300,0,Rainy,Monsoon,Low,No,Yes,3.857142857142857,2.0,900,2022-08
2022-08-21,P039,Cold Beverages,8,11,300,0,Rainy,Monsoon,Medium,No,Yes,4.285714285714286,3.0,2400,2022-08
2022-08-23,P039,Cold Beverages,8,9,300,10,Rainy,Monsoon,Medium,Yes,No,4.428571428571429,8.0,2400,2022-08
2022-08-26,P039,Cold Beverages,2,3,300,0,Humid,Monsoon,Low,No,No,4.0,8.0,600,2022-08
2022-08-27,P039,Cold Beverages,10,12,300,0,Humid,Monsoon,High,No,Yes,4.857142857142857,2.0,3000,2022-08
2022-08-30,P039,Cold Beverages,3,3,300,0,Humid,Monsoon,Low,No,No,5.142857142857143,10.0,900,2022-08
2022-09-01,P039,Cold Beverages,4,6,300,0,Cloudy,Monsoon,Low,No,No,5.428571428571429,3.0,1200,2022-09
2022-09-05,P039,Cold Beverages,4,6,300,0,Rainy,Monsoon,Low,No,No,5.571428571428571,4.0,1200,2022-09
2022-09-06,P039,Cold Beverages,7,10,300,0,Rainy,Monsoon,Medium,No,No,5.428571428571429,4.0,2100,2022-09
2022-09-09,P039,Cold Beverages,1,2,300,0,Rainy,Monsoon,Low,No,No,4.428571428571429,7.0,300,2022-09
2022-09-11,P039,Cold Beverages,9,10,300,0,Rainy,Monsoon,Medium,No,Yes,5.428571428571429,1.0,2700,2022-09
2022-09-15,P039,Cold Beverages,7,8,300,0,Cloudy,Monsoon,Medium,No,No,5.0,9.0,2100,2022-09
2022-09-21,P039,Cold Beverages,5,8,300,0,Humid,Monsoon,Medium,No,No,5.285714285714286,7.0,1500,2022-09
2022-09-22,P039,Cold Beverages,7,7,300,0,Rainy,Monsoon,Medium,No,No,5.714285714285714,5.0,2100,2022-09
2022-09-22,P039,Cold Beverages,4,6,300,0,Rainy,Monsoon,Low,No,No,5.714285714285714,7.0,1200,2022-09
2022-09-25,P039,Cold Beverages,8,10,300,0,Humid,Monsoon,Medium,No,Yes,5.857142857142857,4.0,2400,2022-09
2022-09-27,P039,Cold Beverages,6,7,300,0,Rainy,Monsoon,Medium,No,No,6.571428571428571,8.0,1800,2022-09
2022-09-28,P039,Cold Beverages,7,10,300,0,Rainy,Monsoon,Medium,No,No,6.285714285714286,6.0,2100,2022-09
2022-09-30,P039,Cold Beverages,6,7,300,0,Rainy,Monsoon,Medium,No,No,6.142857142857143,7.0,1800,2022-09
2022-10-06,P039,Cold Beverages,4,4,300,25,Cloudy,Autumn,Low,Yes,No,6.0,6.0,1200,2022-10
2022-10-07,P039,Cold Beverages,4,6,300,0,Pleasant,Autumn,Low,No,No,5.571428571428571,4.0,1200,2022-10
2022-10-08,P039,Cold Beverages,10,13,300,20,Cloudy,Autumn,High,Yes,Yes,6.428571428571429,4.0,3000,2022-10
2022-10-11,P039,Cold Beverages,1,1,300,0,Cloudy,Autumn,Low,No,No,5.428571428571429,10.0,300,2022-10
2022-10-12,P039,Cold Beverages,5,5,300,0,Cloudy,Autumn,Medium,No,No,5.285714285714286,1.0,1500,2022-10
2022-10-12,P039,Cold Beverages,2,4,300,0,Cloudy,Autumn,Low,No,No,4.571428571428571,5.0,600,2022-10
2022-10-13,P039,Cold Beverages,5,8,300,0,Cloudy,Autumn,Medium,No,No,4.428571428571429,2.0,1500,2022-10
2022-10-15,P039,Cold Beverages,6,7,300,0,Sunny,Autumn,Medium,No,Yes,4.714285714285714,5.0,1800,2022-10
2022-11-01,P039,Cold Beverages,3,6,300,0,Cloudy,Autumn,Low,No,No,4.571428571428571,6.0,900,2022-11
2022-11-06,P039,Cold Beverages,3,4,300,0,Cloudy,Autumn,Low,No,Yes,3.5714285714285716,3.0,900,2022-11
2022-11-09,P039,Cold Beverages,5,7,300,0,Pleasant,Autumn,Medium,No,No,4.142857142857143,3.0,1500,2022-11
2022-11-10,P039,Cold Beverages,10,11,300,0,Sunny,Autumn,High,No,No,4.857142857142857,5.0,3000,2022-11
2022-11-11,P039,Cold Beverages,6,9,300,0,Pleasant,Autumn,Medium,No,No,5.428571428571429,10.0,1800,2022-11
2022-11-16,P039,Cold Beverages,9,11,300,0,Sunny,Autumn,Medium,No,No,6.0,6.0,2700,2022-11
2022-11-18,P039,Cold Beverages,5,5,300,0,Pleasant,Autumn,Medium,No,No,5.857142857142857,9.0,1500,2022-11
2022-11-19,P039,Cold Beverages,4,5,300,0,Cloudy,Autumn,Low,No,Yes,6.0,5.0,1200,2022-11
2022-11-24,P039,Cold Beverages,6,9,300,0,Pleasant,Autumn,Medium,No,No,6.428571428571429,4.0,1800,2022-11
2022-11-29,P039,Cold Beverages,3,3,300,0,Pleasant,Autumn,Low,No,No,6.142857142857143,6.0,900,2022-11
2022-12-03,P039,Cold Beverages,3,4,300,0,Cold,Winter,Low,No,Yes,5.142857142857143,3.0,900,2022-12
